 0 0.522598 0.493258 0.287120
 1 0.519314 0.501427 0.484399
 2 0.520767 0.502735 0.464594
 3 0.543563 0.507095 0.488665
 4 0.596167 0.514684 0.481658
 5 0.575710 0.516204 0.471629
 6 0.584834 0.523729 0.492100
 7 0.589338 0.531052 0.477458
 8 0.593036 0.538896 0.493966
 9 0.622782 0.548633 0.505916
 10 0.618367 0.559649 0.499499
 11 0.676752 0.569776 0.508067
 12 0.653512 0.574664 0.518159
 13 0.656257 0.590709 0.520601
 14 0.661586 0.595765 0.510161
 15 0.653886 0.600031 0.500025
 16 0.686530 0.607997 0.525543
 17 0.670522 0.596812 0.509247
 18 0.707204 0.619743 0.526189
 19 0.687542 0.602113 0.508081
 20 0.735194 0.650113 0.499570
 21 0.718459 0.643075 0.519965
 22 0.753452 0.624451 0.506489
 23 0.816577 0.682041 0.518583
 24 0.733799 0.626773 0.509318
 25 0.814540 0.654635 0.506635
 26 0.779321 0.659414 0.509059
 27 0.803694 0.632978 0.506376
 28 0.756782 0.632953 0.499987
 29 0.850224 0.657208 0.499619
 30 0.806502 0.655490 0.516595
 31 0.884351 0.684544 0.508413
 32 0.871032 0.666914 0.486583
 33 0.859145 0.663001 0.508916
 34 0.852989 0.651307 0.500867
 35 0.904220 0.679479 0.508878
 36 0.820652 0.644818 0.507560
 37 0.850070 0.652614 0.507790
 38 0.869196 0.648151 0.510260
 39 0.874947 0.665941 0.494286
 40 0.771196 0.614463 0.511837
 41 0.816898 0.656605 0.499759
 42 0.861201 0.688286 0.499693
 43 0.857975 0.685059 0.514513
 44 0.851190 0.670493 0.499463
 45 0.861941 0.649968 0.499901
 46 0.862841 0.687446 0.499705
 47 0.857649 0.649016 0.499436
 48 0.866948 0.636434 0.494769
 49 0.882919 0.662578 0.512660
 50 0.813448 0.640461 0.514051
 51 0.903195 0.669788 0.514144
 52 0.846804 0.648499 0.499597
 53 0.906785 0.657649 0.493887
 54 0.900180 0.676626 0.501558
 55 0.897049 0.692415 0.503770
 56 0.900519 0.691299 0.517301
 57 0.798767 0.639317 0.502602
 58 0.893596 0.688649 0.499680
 59 0.902219 0.711921 0.499582
 60 0.894562 0.674811 0.506589
 61 0.890623 0.621765 0.499684
 62 0.908722 0.668229 0.501415
 63 0.905375 0.669996 0.499648
 64 0.928785 0.730010 0.518257
 65 0.922016 0.708701 0.504920
 66 0.937331 0.710869 0.502408
 67 0.892360 0.695579 0.499535
 68 0.966547 0.725732 0.503772
 69 0.966865 0.713265 0.499564
 70 0.962507 0.717388 0.504500
 71 0.958876 0.720906 0.504465
 72 0.968284 0.730408 0.499555
 73 0.973275 0.751646 0.502935
 74 0.963785 0.719928 0.499549
 75 0.994542 0.749583 0.518262
 76 0.994047 0.733782 0.499899
 77 0.994686 0.756109 0.499552
 78 0.989453 0.771423 0.501076
 79 0.993664 0.764317 0.499735
 80 0.992473 0.745926 0.499549
 81 0.994866 0.769544 0.499563
 82 0.994328 0.743111 0.499568
 83 0.994785 0.773869 0.499518
 84 0.994492 0.808104 0.499755
 85 0.994783 0.724675 0.503940
 86 0.988115 0.712738 0.499632
 87 0.992592 0.734262 0.499562
 88 0.995030 0.773439 0.499536
 89 0.994776 0.737011 0.499570
 90 0.995520 0.799147 0.501106
 91 0.995209 0.777244 0.499602
 92 0.994411 0.705926 0.500799
 93 0.994891 0.799145 0.499536
 94 0.995364 0.785385 0.499598
 95 0.996339 0.844141 0.499508
 96 0.996395 0.834910 0.499544
 97 0.995057 0.741546 0.499674
 98 0.995328 0.773335 0.499567
 99 0.996404 0.826210 0.499961
 100 0.996316 0.809960 0.499720
 101 0.996356 0.646477 0.499538
 102 0.996389 0.753613 0.499533
 103 0.996343 0.723982 0.499536
 104 0.996356 0.617371 0.410542
 105 0.996371 0.723872 0.499576
 106 0.996355 0.698225 0.499538
 107 0.996444 0.708924 0.499537
 108 0.996421 0.765909 0.499543
 109 0.996181 0.766380 0.488781
 110 0.997015 0.781085 0.499510
 111 0.996353 0.692402 0.499538
 112 0.996660 0.764988 0.499528
 113 0.996474 0.794803 0.499502
 114 0.996408 0.739712 0.466547
 115 0.996414 0.642188 0.499690
 116 0.996456 0.714827 0.499539
 117 0.996440 0.772050 0.499546
 118 0.996419 0.709329 0.499548
 119 0.996468 0.716631 0.499539
 120 0.996407 0.771606 0.499532
 121 0.996453 0.701711 0.499447
 122 0.996397 0.671691 0.499536
 123 0.996482 0.798120 0.499550
 124 0.996530 0.736130 0.499528
 125 0.995324 0.729294 0.499468
 126 0.997083 0.776692 0.499454
 127 0.997092 0.797923 0.499506
 128 0.997030 0.730964 0.499517
 129 0.997031 0.743090 0.499556
 130 0.997050 0.699696 0.499551
 131 0.997031 0.551476 0.297656
 132 0.997108 0.673951 0.499544
 133 0.997089 0.753365 0.499555
 134 0.997024 0.784205 0.499536
 135 0.997560 0.829467 0.499543
 136 0.997302 0.662321 0.499539
 137 0.997500 0.740904 0.499592
 138 0.997493 0.660932 0.499484
 139 0.997287 0.662947 0.499534
 140 0.997565 0.732071 0.499518
 141 0.997556 0.726080 0.499508
 142 0.998003 0.850112 0.499554
 143 0.997572 0.795512 0.499517
 144 0.998144 0.825348 0.499535
 145 0.998033 0.754604 0.499533
 146 0.997617 0.689548 0.499546
 147 0.997599 0.782665 0.499548
 148 0.998029 0.704574 0.499555
 149 0.998202 0.789178 0.499535
 150 0.998038 0.757649 0.499508
 151 0.998353 0.781273 0.499539
 152 0.998344 0.695234 0.499533
