 0 0.709215 0.492954 0.173483
 1 0.719776 0.504625 0.451992
 2 0.679076 0.509892 0.291129
 3 0.716801 0.513168 0.290909
 4 0.716319 0.515233 0.466749
 5 0.550552 0.512628 0.295914
 6 0.577035 0.527654 0.463115
 7 0.584731 0.528179 0.492831
 8 0.564500 0.533841 0.479124
 9 0.569714 0.541052 0.495913
 10 0.575304 0.546098 0.499467
 11 0.570768 0.549768 0.502008
 12 0.582978 0.556028 0.499529
 13 0.586636 0.561007 0.501552
 14 0.585672 0.569173 0.501939
 15 0.581779 0.564766 0.528348
 16 0.585405 0.574433 0.553208
 17 0.591327 0.577694 0.558582
 18 0.572372 0.564751 0.550476
 19 0.582014 0.564084 0.546662
 20 0.576996 0.555852 0.540780
 21 0.588485 0.579147 0.537656
 22 0.591761 0.570408 0.554983
 23 0.585540 0.577351 0.544781
 24 0.590482 0.571694 0.544765
 25 0.582934 0.576510 0.549157
 26 0.588004 0.581518 0.551264
 27 0.592222 0.578527 0.546255
 28 0.586918 0.576506 0.568154
 29 0.602655 0.592266 0.567751
 30 0.601196 0.583233 0.506676
 31 0.599320 0.584643 0.506950
 32 0.611914 0.601896 0.568510
 33 0.603925 0.592298 0.554833
 34 0.611094 0.600841 0.577999
 35 0.604601 0.594830 0.541179
 36 0.608530 0.598626 0.586472
 37 0.605632 0.593778 0.578141
 38 0.614444 0.601366 0.522115
 39 0.624707 0.602273 0.570036
 40 0.618493 0.606878 0.511574
 41 0.625576 0.608113 0.515406
 42 0.616493 0.600578 0.535308
 43 0.683357 0.605230 0.499685
 44 0.720581 0.588358 0.505784
 45 0.639991 0.614326 0.514044
 46 0.660310 0.607799 0.524065
 47 0.676600 0.620831 0.502482
 48 0.664134 0.606806 0.500116
 49 0.677096 0.613242 0.500389
 50 0.673950 0.617071 0.500552
 51 0.705969 0.624120 0.499656
 52 0.771297 0.627063 0.499491
 53 0.796851 0.640328 0.500596
 54 0.814020 0.643241 0.499499
 55 0.859801 0.647643 0.500512
 56 0.921651 0.645623 0.499165
 57 0.925507 0.669586 0.499749
 58 0.920580 0.633373 0.499493
 59 0.963823 0.673039 0.500237
 60 0.960853 0.697719 0.501301
 61 0.975793 0.656035 0.499941
 62 0.975820 0.668972 0.499927
 63 0.975429 0.700972 0.500333
 64 0.976269 0.697727 0.499678
 65 0.937667 0.669304 0.499633
 66 0.982345 0.742539 0.499672
 67 0.975431 0.730913 0.499656
 68 0.937480 0.635146 0.499672
 69 0.941346 0.595240 0.499642
 70 0.976112 0.655621 0.499543
 71 0.980758 0.770953 0.499724
 72 0.983962 0.701966 0.499600
 73 0.986120 0.742702 0.499749
 74 0.988707 0.776819 0.499665
 75 0.990145 0.690256 0.499666
 76 0.990721 0.775631 0.499709
 77 0.990154 0.710284 0.499578
 78 0.990459 0.766273 0.499532
 79 0.945531 0.664056 0.499706
 80 0.981397 0.739616 0.499635
 81 0.983987 0.726139 0.499535
 82 0.985084 0.692716 0.499719
 83 0.985511 0.721753 0.499625
 84 0.990366 0.772174 0.499504
 85 0.987687 0.783790 0.499723
 86 0.987675 0.840037 0.499556
 87 0.987716 0.772906 0.499730
 88 0.987608 0.744486 0.499620
 89 0.985690 0.744384 0.499701
 90 0.987417 0.755421 0.499627
