 116 0.906761 0.737641 0.501132
 117 0.903691 0.715612 0.499682
 118 0.912411 0.738437 0.500616
 119 0.916930 0.736274 0.500663
 120 0.888253 0.699358 0.500882
 121 0.917324 0.751638 0.513494
 122 0.886794 0.692048 0.499858
 123 0.919260 0.745606 0.502253
 124 0.913542 0.740082 0.500201
 125 0.906363 0.709741 0.500274
 126 0.945566 0.812150 0.500355
 127 0.922893 0.756208 0.500223
 128 0.933598 0.776626 0.502667
 129 0.929103 0.815633 0.525689
 130 0.938454 0.798221 0.502299
 131 0.912424 0.713216 0.436888
 132 0.934950 0.703716 0.499640
 133 0.932276 0.720503 0.494116
 134 0.947334 0.734867 0.500059
 135 0.940318 0.703510 0.501715
 136 0.871064 0.643001 0.480520
 137 0.922141 0.674514 0.500119
 138 0.924702 0.736194 0.500715
 139 0.932798 0.765576 0.500098
 140 0.932985 0.688157 0.500218
 141 0.929261 0.734447 0.500682
 142 0.922910 0.713784 0.501162
 143 0.930580 0.772258 0.501139
 144 0.940281 0.633663 0.501099
 145 0.935280 0.784794 0.500185
 146 0.915834 0.734153 0.500977
 147 0.913006 0.757907 0.500527
 148 0.931450 0.730726 0.501841
 149 0.915160 0.706041 0.501060
 150 0.930710 0.739449 0.499706
 151 0.933829 0.766749 0.501256
 152 0.939419 0.801163 0.501833
 153 0.936975 0.752763 0.499936
 154 0.935379 0.815037 0.500237
 155 0.930869 0.785288 0.500684
 156 0.883800 0.659583 0.500590
 157 0.939759 0.753299 0.500448
 158 0.938991 0.773447 0.500108
 159 0.940339 0.738439 0.499810
 160 0.945133 0.715407 0.499910
 161 0.920238 0.720413 0.499914
 162 0.943716 0.710039 0.500050
 163 0.938186 0.735131 0.499922
 164 0.917918 0.689828 0.501480
 165 0.903594 0.714096 0.500517
 166 0.960580 0.816450 0.500662
 167 0.938432 0.726686 0.427121
 168 0.968738 0.773288 0.499843
 169 0.942504 0.746273 0.500393
 170 0.970037 0.741973 0.499296
 171 0.947065 0.726649 0.499994
 172 0.970230 0.684123 0.500115
 173 0.954096 0.645898 0.499855
 174 0.932944 0.651786 0.487955
 175 0.943796 0.696774 0.501225
 176 0.942449 0.743213 0.501040
 177 0.957794 0.738703 0.499892
 178 0.950765 0.701953 0.499765
 179 0.962338 0.735342 0.499785
 180 0.959481 0.731602 0.499881
 181 0.953803 0.720145 0.499597
 182 0.959397 0.742429 0.498570
 183 0.957045 0.762175 0.500535
 184 0.939044 0.708055 0.496128
 185 0.862432 0.664210 0.499101
 186 0.937459 0.684250 0.501073
 187 0.961059 0.784244 0.498091
 188 0.962873 0.741954 0.499782
 189 0.932943 0.720433 0.499581
 190 0.936497 0.748416 0.500364
 191 0.936391 0.723004 0.499942
 192 0.939786 0.718450 0.500470
 193 0.943755 0.695353 0.499945
 194 0.953881 0.730929 0.499854
 195 0.934287 0.714554 0.500011
 196 0.935395 0.720874 0.500579
 197 0.894653 0.698558 0.498645
 198 0.948020 0.694247 0.488696
 199 0.958065 0.677475 0.500384
 200 0.961159 0.754771 0.500834
 201 0.960477 0.764232 0.500025
 202 0.933989 0.691247 0.499805
 203 0.946772 0.677744 0.499983
 204 0.951319 0.704340 0.500011
 205 0.954214 0.774427 0.500647
 206 0.935311 0.714201 0.499807
 207 0.894315 0.705019 0.499870
 208 0.943460 0.787430 0.500361
 209 0.947704 0.762148 0.499604
 210 0.948640 0.719723 0.500021
 211 0.947366 0.751721 0.499850
 212 0.950592 0.696944 0.499718
 213 0.937222 0.717869 0.499915
 214 0.948865 0.700267 0.500004
 215 0.923513 0.670100 0.499687
 216 0.962220 0.779687 0.500722
 217 0.935653 0.695029 0.499857
 218 0.944815 0.726258 0.499609
 219 0.962578 0.734838 0.499824
 220 0.913720 0.692424 0.500085
 221 0.939861 0.741949 0.514721
 222 0.927713 0.682742 0.499966
 223 0.935841 0.693724 0.464840
 224 0.948154 0.789041 0.500479
 225 0.944109 0.665684 0.500225
 226 0.938079 0.775543 0.501583
 227 0.922418 0.745810 0.499599
 228 0.943329 0.774449 0.499759
 229 0.954085 0.802204 0.499936
 230 0.951979 0.753020 0.499927
 231 0.950295 0.811652 0.500132
 232 0.950182 0.760497 0.500050
 233 0.954747 0.784745 0.501185
 234 0.952538 0.736816 0.499637
 235 0.932222 0.736477 0.508896
 236 0.967652 0.828554 0.499784
 237 0.957674 0.764132 0.500084
 238 0.937898 0.617542 0.332602
 239 0.941901 0.640967 0.500382
 240 0.948091 0.657611 0.499803
 241 0.939571 0.699944 0.504793
 242 0.944911 0.721362 0.499773
 243 0.942082 0.725134 0.497214
 244 0.940743 0.731049 0.500059
 245 0.934693 0.706193 0.499887
 246 0.964234 0.790344 0.500407
 247 0.920245 0.599903 0.390617
 248 0.952606 0.704825 0.500637
 249 0.947908 0.647140 0.500051
 250 0.921569 0.674625 0.500279
 251 0.939945 0.677826 0.499788
 252 0.950328 0.735088 0.499628
 253 0.955697 0.777201 0.502744
 254 0.952208 0.737349 0.500494
 255 0.948676 0.790104 0.499602
 256 0.940739 0.700475 0.499978
 257 0.948186 0.762416 0.501054
 258 0.948574 0.688898 0.501450
 259 0.948712 0.729361 0.501291
 260 0.950089 0.789413 0.503106
 261 0.951311 0.730688 0.499699
 262 0.909102 0.664206 0.305027
 263 0.909836 0.710547 0.501041
 264 0.934782 0.751644 0.499729
 265 0.937689 0.721986 0.500308
 266 0.941246 0.768941 0.502515
 267 0.936564 0.782967 0.500352
 268 0.945753 0.815657 0.510193
 269 0.939112 0.728704 0.500878
 270 0.948118 0.718668 0.502763
 271 0.914774 0.710165 0.500907
 272 0.937558 0.685016 0.503796
 273 0.941257 0.726768 0.500045
 274 0.944498 0.763879 0.500111
 275 0.928707 0.770126 0.512326
 276 0.938278 0.719747 0.500944
 277 0.945963 0.806563 0.500753
 278 0.945355 0.791191 0.502253
 279 0.940940 0.777458 0.499671
 280 0.941063 0.799552 0.501006
 281 0.944632 0.826531 0.501466
 282 0.944838 0.770565 0.500252
 283 0.962171 0.793256 0.499547
 284 0.960061 0.724566 0.500202
 285 0.956397 0.773290 0.500239
 286 0.944634 0.754600 0.500002
 287 0.948306 0.811246 0.503659
 288 0.956998 0.828915 0.505046
 289 0.966723 0.835549 0.502476
 290 0.966275 0.769314 0.509525
 291 0.949994 0.879979 0.514364
 292 0.944732 0.737641 0.455920
 293 0.945829 0.809556 0.499765
 294 0.947474 0.746236 0.499653
 295 0.938376 0.728529 0.508403
 296 0.956237 0.718777 0.500152
 297 0.956085 0.807936 0.499613
 298 0.956769 0.809368 0.499733
 299 0.933220 0.694822 0.499768
 300 0.951938 0.784748 0.499638
 301 0.961170 0.818118 0.499754
 302 0.964485 0.835815 0.499626
 303 0.964227 0.829920 0.499621
 304 0.940439 0.743763 0.499567
 305 0.958968 0.829069 0.499567
 306 0.963818 0.792154 0.499586
 307 0.961994 0.864253 0.499541
 308 0.958922 0.832654 0.500771
 309 0.956493 0.835274 0.499782
 310 0.960641 0.856828 0.499709
 311 0.961715 0.809781 0.499591
 312 0.965666 0.772043 0.499572
 313 0.958012 0.726424 0.499748
 314 0.968271 0.823478 0.499745
 315 0.968008 0.884119 0.499679
 316 0.967690 0.772596 0.499614
 317 0.964372 0.849503 0.499804
 318 0.964431 0.782932 0.499703
 319 0.947616 0.771609 0.500865
 320 0.950729 0.760326 0.499555
 321 0.962179 0.772423 0.499711
 322 0.960737 0.811133 0.499695
 323 0.956348 0.797935 0.499807
 324 0.959484 0.788391 0.499572
 325 0.964797 0.782331 0.499624
 326 0.963471 0.822265 0.499774
 327 0.968563 0.770309 0.499748
 328 0.977419 0.792047 0.499551
 329 0.973234 0.731317 0.499760
 330 0.968749 0.775601 0.499589
 331 0.965769 0.666552 0.357995
 332 0.962841 0.724314 0.499642
 333 0.968757 0.816806 0.499645
 334 0.963236 0.729791 0.499963
 335 0.959006 0.749622 0.499751
 336 0.953713 0.748887 0.499625
 337 0.959712 0.789853 0.499641
 338 0.965762 0.836826 0.499583
 339 0.963814 0.818998 0.500087
 340 0.965106 0.830195 0.499600
 341 0.957706 0.729488 0.301709
 342 0.967860 0.832064 0.499561
 343 0.967922 0.766742 0.499545
 344 0.969518 0.764470 0.499730
 345 0.969175 0.838583 0.499936
 346 0.965879 0.767718 0.499567
 347 0.967031 0.840604 0.499788
 348 0.963193 0.831772 0.499515
 349 0.966768 0.793137 0.376049
 350 0.977456 0.777618 0.499480
 351 0.977946 0.798798 0.509351
 352 0.959831 0.781097 0.499534
 353 0.972084 0.755763 0.499510
 354 0.968433 0.777833 0.499480
 355 0.968193 0.753628 0.499418
 356 0.968549 0.754943 0.499450
 357 0.983253 0.798755 0.499367
 358 0.969388 0.792926 0.499816
 359 0.975639 0.842206 0.498433
 360 0.976045 0.857283 0.499430
 361 0.976126 0.791301 0.499403
 362 0.978145 0.822301 0.498354
 363 0.970360 0.842391 0.512331
 364 0.971125 0.823625 0.497404
 365 0.971240 0.829142 0.499146
 366 0.960278 0.735968 0.397828
 367 0.969169 0.734773 0.498425
 368 0.967270 0.761186 0.497950
 369 0.965284 0.770706 0.499507
 370 0.969226 0.859292 0.498903
 371 0.966483 0.727315 0.499657
 372 0.973098 0.780800 0.499377
 373 0.972760 0.859945 0.499272
 374 0.961531 0.781599 0.500444
 375 0.975596 0.794385 0.496916
 376 0.969098 0.821406 0.499774
 377 0.970237 0.815428 0.498269
 378 0.970040 0.800886 0.499956
 379 0.969700 0.811511 0.499266
 380 0.978021 0.856599 0.499395
 381 0.975619 0.818817 0.496657
 382 0.977836 0.802121 0.499819
 383 0.977271 0.772242 0.471969
 384 0.973616 0.753753 0.499236
 385 0.976114 0.822020 0.512023
 386 0.981123 0.864446 0.499447
 387 0.979228 0.871572 0.499627
 388 0.981420 0.830409 0.499387
 389 0.977038 0.790811 0.499429
 390 0.976740 0.803296 0.499441
 391 0.981585 0.813142 0.499461
 392 0.976530 0.780012 0.499444
 393 0.983467 0.823677 0.500335
 394 0.977055 0.910404 0.499456
 395 0.984005 0.859822 0.499463
 396 0.984383 0.884326 0.499445
 397 0.978504 0.823121 0.499830
 398 0.977571 0.714386 0.499463
 399 0.984343 0.850420 0.499468
 400 0.954564 0.677047 0.413430
 401 0.976588 0.858021 0.499410
 402 0.978700 0.832708 0.499400
 403 0.981369 0.851051 0.499431
 404 0.980641 0.778417 0.499341
 405 0.978415 0.760390 0.499371
 406 0.975124 0.699981 0.499488
 407 0.985493 0.796969 0.499459
 408 0.986174 0.880134 0.499507
 409 0.979481 0.792580 0.499465
 410 0.982676 0.778131 0.499423
 411 0.984426 0.776435 0.502190
 412 0.986854 0.833445 0.499497
 413 0.984375 0.845884 0.499504
 414 0.986201 0.841093 0.498790
 415 0.985491 0.742954 0.499319
 416 0.987779 0.811801 0.499437
 417 0.985522 0.797502 0.499510
 418 0.985600 0.853967 0.499422
 419 0.985726 0.818849 0.499434
 420 0.986707 0.791184 0.499441
 421 0.985740 0.767739 0.499387
 422 0.981372 0.693882 0.499253
 423 0.985663 0.773303 0.499199
 424 0.986962 0.746209 0.499494
 425 0.984371 0.735047 0.499368
 426 0.985371 0.801586 0.499457
 427 0.987480 0.731022 0.499462
 428 0.987246 0.696333 0.498759
 429 0.987441 0.800007 0.499522
 430 0.986270 0.772190 0.499493
 431 0.986044 0.819917 0.499524
 432 0.985865 0.693185 0.498665
 433 0.980763 0.739863 0.499501
 434 0.977743 0.687504 0.499627
 435 0.987494 0.790557 0.499564
 436 0.987607 0.739272 0.499482
 437 0.985701 0.846439 0.499494
 438 0.973228 0.679916 0.499521
 439 0.982296 0.724997 0.498555
 440 0.987624 0.791025 0.499485
 441 0.987410 0.795007 0.499378
 442 0.987218 0.744454 0.499523
 443 0.985875 0.818730 0.499431
 444 0.987717 0.745172 0.499397
 445 0.986475 0.717596 0.499485
 446 0.987330 0.760777 0.499477
 447 0.987804 0.818461 0.499569
 448 0.987744 0.815732 0.497918
 449 0.987569 0.810108 0.497022
 450 0.987729 0.860482 0.499496
 451 0.987714 0.784983 0.499605
 452 0.988021 0.822737 0.496559
 453 0.972683 0.739631 0.499436
 454 0.987226 0.757805 0.497987
 455 0.988697 0.826871 0.499516
 456 0.987557 0.739870 0.499031
 457 0.988326 0.771879 0.499461
 458 0.987547 0.702817 0.498432
 459 0.988377 0.771532 0.499195
 460 0.987443 0.680318 0.497546
 461 0.987545 0.752867 0.499148
 462 0.987801 0.724818 0.499433
 463 0.987760 0.727962 0.499160
 464 0.987847 0.741524 0.498458
 465 0.986274 0.751541 0.498850
 466 0.986997 0.774008 0.498971
 467 0.987076 0.790461 0.497342
 468 0.987162 0.821275 0.499444
 469 0.987713 0.770985 0.499445
 470 0.987764 0.705254 0.499459
 471 0.987857 0.781640 0.498580
 472 0.987764 0.796667 0.500300
 473 0.987500 0.754160 0.499450
 474 0.987667 0.812371 0.499487
 475 0.987771 0.834544 0.499461
 476 0.987760 0.774510 0.499338
 477 0.986757 0.779910 0.499468
 478 0.987292 0.677394 0.499428
 479 0.987749 0.767094 0.499464
 480 0.989589 0.847374 0.499544
 481 0.989535 0.831157 0.499325
 482 0.988791 0.752001 0.499354
 483 0.989582 0.777657 0.497686
 484 0.987109 0.653796 0.499422
 485 0.989309 0.783947 0.499479
 486 0.983580 0.748305 0.401129
 487 0.989533 0.795209 0.493556
 488 0.989057 0.805335 0.499366
 489 0.989560 0.802724 0.499390
 490 0.988312 0.755241 0.497557
 491 0.987310 0.722309 0.499481
 492 0.989585 0.841681 0.499478
 493 0.977442 0.724449 0.499318
 494 0.989753 0.837208 0.499576
 495 0.988174 0.749486 0.497959
 496 0.987440 0.784127 0.499549
 497 0.986139 0.798936 0.498191
 498 0.990788 0.842376 0.499492
 499 0.989416 0.709154 0.499658
